Diacetyl_10eneg5_Worm2_Neuron1,Diacetyl_10eneg5_Worm2_Neuron2,Diacetyl_10eneg5_Worm2_Neuron3,Diacetyl_10eneg5_Worm2_Neuron4,Diacetyl_10eneg5_Worm2_Neuron5,Diacetyl_10eneg5_Worm2_Neuron6,Diacetyl_10eneg5_Worm2_Neuron7,Diacetyl_10eneg5_Worm2_Neuron8,Diacetyl_10eneg5_Worm2_Neuron9,Diacetyl_10eneg5_Worm2_Neuron10,Diacetyl_10eneg5_Worm2_Neuron11,Diacetyl_10eneg5_Worm2_Neuron12,Diacetyl_10eneg5_Worm2_Neuron13,Diacetyl_10eneg5_Worm2_Neuron14,Diacetyl_10eneg5_Worm2_Neuron15,Diacetyl_10eneg5_Worm2_Neuron16,Diacetyl_10eneg5_Worm2_Neuron17,Diacetyl_10eneg5_Worm2_Neuron18,Diacetyl_10eneg5_Worm2_Neuron19,Diacetyl_10eneg5_Worm2_Neuron20,Diacetyl_10eneg5_Worm2_Neuron21,Diacetyl_10eneg5_Worm2_Neuron22,Diacetyl_10eneg5_Worm2_Neuron23,Diacetyl_10eneg5_Worm2_Neuron24,Diacetyl_10eneg5_Worm2_Neuron25,Diacetyl_10eneg5_Worm2_Neuron26,Diacetyl_10eneg5_Worm2_Neuron27,Diacetyl_10eneg5_Worm2_Neuron28,Diacetyl_10eneg5_Worm2_Neuron29,Diacetyl_10eneg5_Worm2_Neuron30,Diacetyl_10eneg5_Worm2_Neuron31,Diacetyl_10eneg5_Worm2_Neuron32,Diacetyl_10eneg5_Worm2_Neuron33,Diacetyl_10eneg5_Worm2_Neuron34,Diacetyl_10eneg5_Worm2_Neuron35,Diacetyl_10eneg5_Worm2_Neuron36,Diacetyl_10eneg5_Worm2_Neuron37,Diacetyl_10eneg5_Worm2_Neuron38,Diacetyl_10eneg5_Worm2_Neuron39,Diacetyl_10eneg5_Worm2_Neuron40,Diacetyl_10eneg5_Worm2_Neuron41,Diacetyl_10eneg5_Worm2_Neuron42,Diacetyl_10eneg5_Worm2_Neuron43,Diacetyl_10eneg5_Worm2_Neuron44,Diacetyl_10eneg5_Worm2_Neuron45,Diacetyl_10eneg5_Worm2_Neuron46,Diacetyl_10eneg5_Worm2_Neuron47,Diacetyl_10eneg5_Worm2_Neuron48,Diacetyl_10eneg5_Worm2_Neuron49,Diacetyl_10eneg5_Worm2_Neuron50,Diacetyl_10eneg5_Worm2_Neuron51,Diacetyl_10eneg5_Worm2_Neuron52,Diacetyl_10eneg5_Worm2_Neuron53,Diacetyl_10eneg5_Worm2_Neuron54,Diacetyl_10eneg5_Worm2_Neuron55,Diacetyl_10eneg5_Worm2_Neuron56,Diacetyl_10eneg5_Worm2_Neuron57,Diacetyl_10eneg5_Worm2_Neuron58,Diacetyl_10eneg5_Worm2_Neuron59,Diacetyl_10eneg5_Worm2_Neuron60,Diacetyl_10eneg5_Worm2_Neuron61,Diacetyl_10eneg5_Worm2_Neuron62,Diacetyl_10eneg5_Worm2_Neuron63,Diacetyl_10eneg5_Worm2_Neuron64,Diacetyl_10eneg5_Worm2_Neuron65,Diacetyl_10eneg5_Worm2_Neuron66,Diacetyl_10eneg5_Worm2_Neuron67
9.82947980300359,10.8895515559487,10.6706882593951,78.8509485281563,6.39676719098099,13.8876310820062,15.4047513403146,4.75423315245532,61.0703911059732,24.6057307534542,9.77181574963944,6.91637490876093,10.8490919617656,12.8347614779499,14.6119981802259,9.90386807270368,58.3507748783741,13.2481112835355,33.5137042533998,7.95508495670503,45.9390702090691,39.7752847256761,11.6019005957874,31.9971579275876,16.2367875923942,7.70253426195663,33.5630645740963,32.5226616891341,16.0153854401186,22.2825170384232,19.8753827082775,10.3898941170136,11.8399419218295,11.2451400268949,6.85075569956666,18.1308822677719,7.05261531739156,5.37828432089505,40.29728278064,13.1832014337177,21.657530005475,4.81105431164473,25.3251483104733,7.47010758044622,22.1526085726514,22.5318108213618,14.7254298842812,17.5852827159359,15.918035200011,9.68901912652455,4.47067024689762,12.392360342329,4.36561403998184,6.84347692582241,21.8860080879123,8.78829389990525,6.78715380641234,14.8245203011897,17.5952831839375,22.0515416318271,15.8505213939455,28.3156117038575,17.8292974956893,12.5368984269225,31.2178741896485,85.5843504914703,134.727828930179
10.0028711527149,14.6208765227356,15.2240535251327,92.2833428819789,8.83505350004896,11.8742705627863,22.6381678657315,12.0549246633143,60.0643303576281,15.4768730652483,11.3491992989028,4.75521609577648,7.46485445946378,17.2991547791925,9.72201114543247,9.01038512610839,56.1304856875058,15.1749153812571,34.3831606209242,2.64131417332259,50.3658367160179,35.7603426117502,10.8033268325578,29.8639138805424,14.0591838313515,5.61746353287363,41.5590278038902,21.3283487131718,16.2230829194264,25.2078412833222,19.0060799950114,6.67515787804655,13.2348949831177,5.79191832337074,8.96618711365091,17.7762219727961,7.71825419427356,7.02974970301772,40.8146399285802,13.7644290278713,16.3825862032363,1.76174505628937,15.3279814112797,12.1312108658636,19.5108712286527,22.6535479463923,13.826201386826,13.8046556763473,16.9926571641402,8.98359278231843,5.00375213515928,15.1395167735592,4.30575338594581,12.3628448247344,19.5736784787728,11.1808387899788,8.19052974025511,14.6192053998594,21.961374536847,21.024340259415,18.3545220619563,33.0440848101446,13.5651766961535,13.6114921230315,28.1111256903862,76.6196268921742,148.563020935072
14.2442158301424,14.5168840155209,16.7246567446906,89.3199466884224,9.94527281007249,11.1937118697323,22.5938822776936,0,66.9805392678561,18.0875110297947,14.3268100091677,5.70665279100925,9.71601884000877,11.609838531708,13.7421758928438,17.5461108796939,53.8542460842039,9.0915039148534,24.2261416119305,8.41845002512832,42.5510900174461,31.1514537477185,16.1015083012035,8.50924849073845,24.4257511845595,7.24857789339763,37.58496583795,44.1572660261339,12.0911308521894,28.5298969974792,14.6527305861106,10.3766681368994,13.2590239080515,7.90504088763979,13.653457710108,13.693233825578,7.0351758517332,5.55211069507207,40.1419303168183,10.7114144380894,19.9211016601635,2.35818158247999,13.4453685703468,7.63818938705885,12.3666156969399,19.2500770508269,10.328971879348,14.4506382263659,8.70365472006026,11.2990778578383,4.89560952349578,20.0999712496516,3.93704307728365,5.97330135211091,10.9239424996783,0.326960629283983,12.3615517194352,11.8963289265259,22.7776301970252,15.8345424066207,18.8049438748587,33.7884686788025,15.2614841384952,12.9232183070665,25.986709578735,76.3062328353601,135.610357971186
12.3347117839635,14.2647450632795,11.8859044102178,88.5628223750901,9.72768642989748,8.17711469375669,15.1886672998253,6.1616211942753,59.0824504105015,17.9360471973026,11.0629394600722,2.1823675323608,8.5050863916334,13.246882685084,16.5506305160572,11.3820436242907,57.6038854163385,10.9781632659411,32.470049528057,6.99348967491061,51.2594692801162,37.7277343769945,12.868578011379,23.1759257038958,14.3529065833584,7.19626527299231,42.4607851720666,28.9014936856272,17.4105100929526,26.7626517696474,13.8522024427512,12.1575780768675,13.3151484459787,9.58154666453779,4.47581841930104,15.7958439233373,6.68122616134991,6.36713511500698,37.4445345289308,11.2921530985413,14.5294970482661,0.116227017236932,21.1443537566402,10.8709056041632,21.5151709109053,22.8422222257103,14.0854695957311,11.2519330092029,14.8493972193562,5.95264435424779,4.94877945725185,11.6628750602078,6.89899194551785,8.19617991935797,23.5146262960044,15.8451295589221,6.51765861596631,12.6186911552553,21.3010069008138,21.1448744223185,6.08627048613254,31.055262651122,17.1441284340518,11.5267608865621,29.7044127884454,74.7231379931988,136.883331389287
21.2335551729939,14.0819994638087,8.34514485701589,87.3722603893298,14.6679364401518,9.98746851638805,12.9482983840008,10.8522333903316,72.2823338877954,21.8468542299604,14.6686325693705,7.15394977025709,9.83105776033398,17.5366967622135,10.6731767251521,17.2910031261948,55.2840663715473,22.2799238360283,39.7905581214257,8.68958942119359,59.1908429041117,31.1804038155319,15.0373574593807,31.9444649695951,22.4047532178549,5.10029497423651,38.6021338362668,27.2912630565234,12.2359365802926,25.5077111644416,23.8908160239232,6.75929260930125,8.07747294865465,6.28935762119913,11.7608364055934,13.9348792475399,3.29640466309572,5.25465808849727,38.8762348619605,12.9035765530896,19.8294684071183,2.56278735019966,14.3581461157269,10.3632205758033,10.7414029223949,16.2238661452145,4.15853818215183,9.70892389631407,19.0935227478273,9.08254801927223,4.31022001538614,15.2810029280718,7.07469031611219,8.6627978231024,10.8208788635317,4.82454661697343,7.16238348267051,11.7179423564505,17.8334856740535,14.790133292764,19.527786622042,31.8429451562182,12.7106828227799,12.1345628313071,24.9385529106407,64.3729875040479,130.657719706242
18.7478237566052,13.3069470146945,9.13894065640375,80.1877793537281,10.9671981069476,10.9170538102506,12.5160224279653,5.55270698550793,55.797700410854,21.036925824397,11.552802905153,9.21917995105149,8.30614065291243,11.2425718021726,14.9671235858021,13.9403330814567,50.7766787613006,13.3847046839361,28.9363295537138,5.49289777447931,53.3310215649345,30.5638218116032,14.6763752079159,2.41231647003469,16.4687197806467,7.49541338085489,33.0289566805441,49.5844535230643,9.27186574456151,21.6129953981427,18.698465440171,8.02930436098642,8.08871462893129,9.63737872318793,13.4389313792943,15.4471591750942,3.27369316533454,8.82455358737457,35.9411636809448,13.4702977089727,19.767547572945,0,22.7073730826935,13.0001462531748,11.7206895319105,14.5014559139985,9.19189084991157,12.2876196271009,18.8873092288791,10.8309446636749,3.53920519923024,13.2622932932437,5.19636918459231,10.1542508327856,7.52863441332179,0.422080754825953,5.84571603331948,11.4826079525976,21.3172365800964,19.3587963962739,23.4659313083014,29.7876730930229,10.0842413905843,11.6685883354505,31.5088884712948,70.7983622949413,121.292489801147
5.4653793903349,15.0080751066215,10.5015946705113,71.1113461708049,11.3602531407888,7.65236023374537,14.0814921417753,0,70.1963942518169,17.2261388470219,14.0985484537999,7.71517671045182,10.1935768550793,10.6165041911992,17.2749360012257,14.5266161868813,48.0272493776487,21.4277248774707,33.2100345244097,5.46355585556422,48.5028992711158,23.797624165226,18.3330568933386,0.378146397309529,24.4137107599764,5.71572825026447,40.4660746149702,50.1248916967072,13.4676229459847,19.9803713108237,19.5560140460235,7.00716982596121,8.83564444201079,8.70109695729886,16.5293015834201,17.384862677968,5.20077021726828,5.67667546933078,31.8940168634867,8.84589069525115,19.0335439301282,5.1030464598043,10.3472634046648,8.27605563198173,11.9800273714321,13.2137546143684,10.2329041138157,14.2529325350497,20.8507526485472,4.82960941086674,4.46583605399766,16.4605423804925,4.63592543957964,11.0390799449715,9.46032653917476,0.473476048635376,10.8100863569861,10.1424442763569,18.2295603162605,20.1560550611207,18.8930798000972,29.8509287255047,12.6797410788152,9.49638317526669,27.0960574565121,69.4645995864836,112.92652284444
13.0162645488573,13.6810101438344,17.0706873845711,70.1700458500022,10.2179519239389,12.3378302364811,17.4819047313129,1.37233233731474,53.3396618326863,16.8015747904676,11.9563486797619,5.38786872448447,9.3509991036552,15.1464150455447,14.2243049471211,10.3070508768884,43.9671601495161,18.1369039596698,19.5618504881012,5.7909229055971,36.0538045487787,26.8981563544749,14.3877411884693,0.493816983942285,17.537133780404,7.70917725187276,34.555035541939,35.6805425517923,16.1892819268914,21.3699092520276,15.055350224591,7.76414333461318,11.1284444029931,13.4763901074829,5.64104013760526,16.6573183366173,8.82154663954293,5.29662758737959,25.3798421556146,8.91898971071513,17.4045625068791,3.30341467793142,15.1164930998656,10.8667901919419,16.290749284175,13.1699885086892,13.9935176263917,15.8148485240612,16.2880175542711,11.0424340791674,4.57748607640284,12.9377694576242,4.12896202404887,8.30039191857829,22.4339517912238,7.54862876034088,8.32992531277541,13.7748604509449,17.6346775840174,15.1219541280152,10.9855710587448,29.6918439100502,14.0689294852809,12.2829382883666,27.6676143512024,63.9983569822331,90.7113086661584
12.7244726465591,16.8777625641788,7.56272930994245,68.8683067088521,12.0627639916136,12.3469079650317,15.1831158337707,1.00220153902656,58.5285065107657,13.6590176353866,13.0867972072328,7.93487012334749,7.77828635458549,13.1595518471695,15.3675619100538,11.7632628880758,48.6010597666034,15.4940641012375,24.4135776920672,6.83356902169624,40.7018577969937,23.5212963177409,15.0916827890997,4.26619609337755,25.5147662189961,6.40943302444001,37.780846233627,49.5879028544246,13.1971272124811,22.3531119345812,15.3540592083092,5.530719548569,9.99517437196345,8.35644898213571,12.3213907889224,13.290859973714,8.2260756365541,5.03644075253944,26.5942094985734,10.1733247740488,15.3411536535296,2.44266118052439,16.0162323849213,8.49573644434903,11.5212720173713,15.188549865511,10.0132523803828,14.5721126236143,9.10891796306299,10.6847029991182,2.81504953635566,12.926431781372,4.70125159195471,6.36998197097904,10.0132491555408,4.77891845356999,9.69742618441525,14.2299346480721,22.0462220316691,15.2742257168769,12.7875422411036,26.3957334683624,15.7805561959625,11.5640284261899,27.2450841459502,64.8296351279305,101.332618380276
12.2567810689439,9.97723967962752,9.56239620475888,60.0201269877826,13.0390979309977,16.1043174041198,14.1392758863691,0.779838788473591,60.7226673285163,16.5446844211422,13.6549897506107,10.9015905841405,7.68817789095036,14.9120653439318,12.2475110802392,13.4880650605204,46.8945980595655,10.1545234719664,26.9904414906169,6.26225943216091,40.6204960791564,27.8492939533641,15.1177135966339,11.0190061709042,24.2895253153825,4.06938539005023,38.3747184054693,41.1680481387719,12.9298484453544,22.9935918640742,21.0557714441444,8.61984098076839,11.8873696411348,7.57351842359803,13.4468953821316,18.7670330954539,7.48499219223981,4.77530420611405,23.0852736865666,13.0336977584277,15.1162320578885,5.06587952300147,20.2630104627958,8.07480759008156,6.22287370011898,15.9796720261177,9.87738822432005,15.999558167262,14.3193110277901,10.9718408517826,4.21679397834304,16.9740248580806,6.50027793211199,9.21349416781107,10.0864815274247,4.78994274077562,6.68169216784915,13.6215953045031,23.953676657164,22.3909313116238,20.8318457045093,28.5452215494545,11.5443606357637,10.0383235540267,29.7096875091519,66.1835185689694,99.601963634919
20.6521964306062,15.2760518014338,16.6249762328473,54.8915351246463,9.14761536687094,14.1256440567518,10.9024986293914,2.71904998117197,64.9346272208986,23.0855458282809,9.9597433254598,8.88626917613378,9.84896453329212,10.254097793149,18.0355641989072,15.7999996875028,47.0144603576006,18.3032516321586,34.9193923079115,7.47160580135734,31.2275125267199,23.0677180731513,15.7897185357598,27.6532099697218,27.2723417214458,6.24830199804505,36.3735800603756,23.6659735077498,12.0402142636522,20.9219665473863,15.3196512505368,6.6599270440752,11.0898968530326,10.229595987298,13.1261745906825,15.2920689939852,3.23261481203839,6.7096499415371,24.3159540369498,11.2807756195916,20.5440248967149,1.68103551700332,18.3209836895178,9.69665351749559,13.4714316290078,14.905083915193,12.5075644228929,20.5768942394922,12.0085881091687,10.866474680113,3.83084082563099,16.8895122006385,3.16592586022276,7.96746044267535,11.2669940897532,2.30491332470282,6.4001498721553,14.3594370623283,19.6989008351891,19.948586034944,9.49110996433238,28.5047404968279,11.384657374371,9.90046429068847,27.6168734571857,63.7482816023549,88.2720064810095
