Benzaldehyde_10eneg6_Worm2_Neuron1,Benzaldehyde_10eneg6_Worm2_Neuron2,Benzaldehyde_10eneg6_Worm2_Neuron3,Benzaldehyde_10eneg6_Worm2_Neuron4,Benzaldehyde_10eneg6_Worm2_Neuron5,Benzaldehyde_10eneg6_Worm2_Neuron6,Benzaldehyde_10eneg6_Worm2_Neuron7,Benzaldehyde_10eneg6_Worm2_Neuron8,Benzaldehyde_10eneg6_Worm2_Neuron9,Benzaldehyde_10eneg6_Worm2_Neuron10,Benzaldehyde_10eneg6_Worm2_Neuron11,Benzaldehyde_10eneg6_Worm2_Neuron12,Benzaldehyde_10eneg6_Worm2_Neuron13,Benzaldehyde_10eneg6_Worm2_Neuron14,Benzaldehyde_10eneg6_Worm2_Neuron15,Benzaldehyde_10eneg6_Worm2_Neuron16,Benzaldehyde_10eneg6_Worm2_Neuron17,Benzaldehyde_10eneg6_Worm2_Neuron18,Benzaldehyde_10eneg6_Worm2_Neuron19,Benzaldehyde_10eneg6_Worm2_Neuron20,Benzaldehyde_10eneg6_Worm2_Neuron21,Benzaldehyde_10eneg6_Worm2_Neuron22,Benzaldehyde_10eneg6_Worm2_Neuron23,Benzaldehyde_10eneg6_Worm2_Neuron24,Benzaldehyde_10eneg6_Worm2_Neuron25,Benzaldehyde_10eneg6_Worm2_Neuron26,Benzaldehyde_10eneg6_Worm2_Neuron27,Benzaldehyde_10eneg6_Worm2_Neuron28,Benzaldehyde_10eneg6_Worm2_Neuron29,Benzaldehyde_10eneg6_Worm2_Neuron30,Benzaldehyde_10eneg6_Worm2_Neuron31,Benzaldehyde_10eneg6_Worm2_Neuron32,Benzaldehyde_10eneg6_Worm2_Neuron33,Benzaldehyde_10eneg6_Worm2_Neuron34,Benzaldehyde_10eneg6_Worm2_Neuron35,Benzaldehyde_10eneg6_Worm2_Neuron36,Benzaldehyde_10eneg6_Worm2_Neuron37,Benzaldehyde_10eneg6_Worm2_Neuron38,Benzaldehyde_10eneg6_Worm2_Neuron39,Benzaldehyde_10eneg6_Worm2_Neuron40,Benzaldehyde_10eneg6_Worm2_Neuron41,Benzaldehyde_10eneg6_Worm2_Neuron42,Benzaldehyde_10eneg6_Worm2_Neuron43,Benzaldehyde_10eneg6_Worm2_Neuron44,Benzaldehyde_10eneg6_Worm2_Neuron45,Benzaldehyde_10eneg6_Worm2_Neuron46,Benzaldehyde_10eneg6_Worm2_Neuron47,Benzaldehyde_10eneg6_Worm2_Neuron48,Benzaldehyde_10eneg6_Worm2_Neuron49,Benzaldehyde_10eneg6_Worm2_Neuron50,Benzaldehyde_10eneg6_Worm2_Neuron51,Benzaldehyde_10eneg6_Worm2_Neuron52,Benzaldehyde_10eneg6_Worm2_Neuron53,Benzaldehyde_10eneg6_Worm2_Neuron54,Benzaldehyde_10eneg6_Worm2_Neuron55,Benzaldehyde_10eneg6_Worm2_Neuron56,Benzaldehyde_10eneg6_Worm2_Neuron57,Benzaldehyde_10eneg6_Worm2_Neuron58,Benzaldehyde_10eneg6_Worm2_Neuron59,Benzaldehyde_10eneg6_Worm2_Neuron60,Benzaldehyde_10eneg6_Worm2_Neuron61,Benzaldehyde_10eneg6_Worm2_Neuron62,Benzaldehyde_10eneg6_Worm2_Neuron63,Benzaldehyde_10eneg6_Worm2_Neuron64,Benzaldehyde_10eneg6_Worm2_Neuron65,Benzaldehyde_10eneg6_Worm2_Neuron66,Benzaldehyde_10eneg6_Worm2_Neuron67,Benzaldehyde_10eneg6_Worm2_Neuron68,Benzaldehyde_10eneg6_Worm2_Neuron69,Benzaldehyde_10eneg6_Worm2_Neuron70,Benzaldehyde_10eneg6_Worm2_Neuron71,Benzaldehyde_10eneg6_Worm2_Neuron72,Benzaldehyde_10eneg6_Worm2_Neuron73,Benzaldehyde_10eneg6_Worm2_Neuron74
4.32526406435033,4.02923921970105,9.00353801625408,7.77193799655973,21.495269443431,39.435389007644,8.49144054155066,15.4911186977225,8.90340926067626,10.1322253500336,20.3755146233772,1.57844336016001,11.0071113232474,26.3272210497579,3.37559015064677,23.8343186253341,78.9156680794311,6.35127645023222,26.6727413877569,11.4218886587566,15.2967968217488,65.2899234749689,27.663219070299,15.0544960914111,2.08213312596997,27.4792728513493,8.77150124455966,7.65603564367185,4.7956423149265,36.760627537063,8.80411424580541,21.8086006282909,12.1968570283187,7.21633944774001,5.62882167318066,9.51676435642426,14.702346091708,17.5977424633117,15.1513251505048,18.5068849676354,7.46334652444219,23.7056830870845,8.40230244106117,21.3545119573688,0.939644486750416,5.25586022761988,31.9184401707594,27.9859116182999,8.5651935344615,7.02141381777291,19.5518930767463,4.57168251084916,12.0406376180651,6.06408662174845,13.31606422661,36.9597888015829,14.9928848008045,14.7781334888368,9.33811813805616,9.47467927777093,7.79503435296813,17.5756850026102,0,2.44592073299676,17.4752873821797,218.21215909254,11.0572238161247,14.1575051272212,9.78133858693476,5.77349751148658,12.7798576301358,109.980478695514,6.89482186522937,91.2363346672609
7.22349967257347,1.3396739262365,4.04029424405539,3.19865607045481,19.578421486996,31.2620722425009,6.65214392722861,10.7882306028803,9.40256052845615,13.2020970298467,14.6557697061606,8.60291978690177,7.79288655754192,27.7803215175671,5.21702895588089,22.6127149442652,74.0647541738234,9.9098062840574,21.1172533065835,14.992343262005,18.592240744971,55.9622469929177,27.090747737013,11.2521099317481,12.4309326738383,34.3938717022712,10.9406600924666,9.00972723631821,7.48622119168389,36.4015355594252,8.04830194836004,16.7824617369434,11.2175328730068,7.12409789819246,6.32160815157645,12.0619847739476,16.593236123092,18.6529625916674,10.9567670473862,10.5718882525795,5.24734656311066,21.300506758162,7.85400427469516,16.1139935842029,2.13698240463302,2.22956606940729,18.4241132863552,25.3424761658524,8.78021374066193,8.4211155924314,15.4873216736369,5.35103173359591,10.8858331374618,3.94256894188291,12.8245184611868,36.2167090413737,14.628996849752,12.378948262391,12.825184011986,5.18637091684745,3.91318319647172,11.6085743196221,2.24505470522802,2.20129609626234,19.4766138197061,207.276315003436,9.40541651858068,10.1535664748358,7.55163365350363,7.29273473961938,11.180664778234,103.036781708687,6.41859307201194,96.8666525828679
10.5088157076427,3.19814121897278,6.52306464189853,6.02681965405422,32.1597965315377,35.2083454030473,9.29148788051798,12.4524189757291,12.325563894115,14.0914527222794,9.38151625026794,4.59476998781287,6.72226111891941,27.1808238227832,3.10142019992736,20.9266603513697,53.0005917101113,15.6168973887466,18.1642733469989,19.6181210987733,17.6390863203243,49.7264270185454,17.1185171221909,16.7805422465588,8.73291844664558,28.7190604162439,12.1946176230729,8.32968015741918,7.4870397592072,39.897490519581,6.54917318355234,17.1680243208841,15.9714107074549,5.4099219423812,2.78136074042178,4.95876064304279,11.4136335764321,20.8167062714257,10.7896259162522,17.3225721991747,6.62299350151424,22.5294395151013,9.74162323670729,14.9198773829363,0,4.41738720627332,24.9768885209916,25.8097631559886,9.80127156738611,4.7257118609144,15.3665753038842,6.39421248983329,7.11690057554263,4.90560362946673,14.5301802097289,31.4461148003123,15.9317774390422,14.9248061981828,16.4298018699797,13.5233134466365,8.79120092783563,11.76716101441,1.83067304620097,4.2192842900466,17.8589641308393,196.992985772247,12.2022639271456,6.6102518072689,8.95552511249011,4.65949533887404,13.1061782687945,97.8592312096544,8.28473957446548,95.2962874891005
5.02424044890038,2.1298580375981,7.17767795800537,3.61718208934055,14.6534204935897,47.0541399165507,71.8788289391343,13.3539739702974,18.9506272864886,12.812896784768,13.1476288449079,0.748905852686995,3.44434004279429,23.1749666482077,3.42491912114986,25.5396483722712,48.4024248359414,9.67249508494904,15.3284432342453,15.9572042350911,20.8780407081554,39.5122592224713,26.3345514512136,13.5512821249079,10.8078163813836,28.5419356750658,10.7572577171027,9.72372425293049,6.75296076854114,47.0045022110574,0.943042263622713,22.5679803257793,16.2489108154055,10.0270627907316,6.79075906057951,9.46812524779581,9.24155899253486,14.0935914687847,9.76560269459921,15.1208831137885,11.4690974687894,16.5025005284768,6.4318792706144,16.4365357701629,1.37354496569149,2.82217719959629,25.8765914129966,21.0516200190235,13.348789860342,5.11888698950196,19.0394109215824,3.95009165029826,6.76637292677806,6.00240661284926,12.6353994169308,31.6229994704247,18.7858223568816,13.6843829989696,11.7712039408925,12.1792794375844,10.2351229429716,17.136927586291,0.10856368046895,19.8160770842265,13.733948455589,198.602923005927,9.15790164748464,9.55500880161067,8.89397533498764,5.01124520609709,9.80695233516954,129.109291253964,8.98422939272755,97.0065724163257
5.69371556758137,3.4876057370463,6.92006004247471,2.29980736253036,26.4916412576062,40.1858182489601,111.808070557024,14.2353868365248,13.6388063426874,12.8813713215884,6.47731026772731,6.33741518017523,5.10703242048423,17.5296734424046,3.01839033974757,19.0156323380446,33.8849579435303,5.77999983295482,15.1106892606883,27.7116479557825,14.7359511572267,36.4901220348919,21.217580949612,13.6325843773043,2.27560961940835,25.7782564067281,12.3500079385885,8.62694363030776,7.31343418080137,47.5802992083717,6.02380325592639,17.7048031312835,17.3256110165068,5.93575038727585,2.46424331695227,12.1607008545075,15.9498065227092,13.6251074386767,11.5807234728563,19.1533353085585,10.608937438429,16.5865342568837,6.5601341261471,17.9606081464981,3.91751701532175,4.56815842474374,26.6241152803165,28.7065208859152,6.12397100962657,7.22723226724905,10.5398957214471,9.48718536811158,7.53901149970112,2.51215164859466,14.4586942037262,32.107746263118,18.1996553393946,12.366809414777,17.4388061510644,11.0208149406541,8.91604656627676,18.806037925404,3.28604542481155,29.7786728894971,21.0886115899266,185.6769100171,14.9263527781327,12.6807937729104,6.03924099075507,6.50879677567558,7.82081022483954,148.76119613248,6.43813835586541,91.135906063378
4.69722100939661,10.1189812070738,7.14976343234724,3.25445478728046,23.327739744398,40.578509084225,108.093410325777,14.7680829965343,10.8347916444622,15.4880636123653,8.51099256640269,2.27937049600673,5.51167077142663,18.2125976833698,2.62124625720527,20.6840995280767,29.5640652778521,16.6243320606412,13.8156895395621,36.6821101123152,23.0243774605341,19.0607276460314,18.6533227755663,13.7413346977329,7.61973419076159,23.9743714646669,12.5230911636644,9.11977625533778,4.06286890344409,56.8831877143629,7.98015671083052,17.8113675161505,14.9370086023402,7.96436839111331,3.7428851563392,12.4411509459271,16.6982866786705,23.3895026278067,19.8285797046077,16.7299726317573,14.7337884814894,19.4059821249724,8.6617550290408,14.434728125151,2.91446147168944,3.07574718150737,26.377447481316,41.168387201098,10.9906723766225,6.50487011426321,19.177129012931,5.03348816884722,7.51891757286636,8.9083690093588,15.0908982195178,29.3932578012913,18.9633131450363,11.8256510513086,14.8217628854857,10.0685810574266,9.75454487073338,12.8918428640804,1.81042522905526,29.4414619867955,24.4158473877356,187.329219310335,9.71146293630843,5.0736052723111,8.48717742448168,7.6499466892212,9.7368987126468,159.060668068321,7.66130698519565,87.6618866077424
4.4957234090764,1.50718425166407,7.61012520780957,11.4501449105365,20.9221828041526,47.48992161055,107.300313253483,13.6534512184924,19.1758177957426,15.5826617360351,17.1844875559002,6.41651666905483,5.39338904703856,21.3362101083726,6.1324641532173,16.3359478900368,17.0508768819498,14.8084578946625,10.4336535548958,35.6908133258698,18.6419266926675,10.7971659501533,22.3915056672344,14.8093108854509,7.1611369366432,23.0790301978975,14.7800550983873,5.91692810941509,6.77807627391317,47.934016958871,3.74959302076767,17.8529704217658,10.9786783354923,6.05853828690309,5.92506643968719,7.40306861746869,12.5801995855714,21.9282385892089,12.5720496545285,19.2721234115513,12.4432800905306,29.4240322324242,9.01110392439776,18.8163565212575,3.21208415583706,5.47858446031946,29.1836701374294,39.4795264088808,10.6887365336033,7.31365550344866,13.005275925249,5.0659267824976,6.67789241359336,6.6548482154408,17.8050202815652,33.1067313920628,17.4124486955805,14.184405760756,10.0151463736256,10.9941955244067,8.2095243973465,14.4132244926536,0.232398951495361,26.5566228402432,20.4865405820809,167.682605184691,15.864614026982,7.20339326348737,10.3672620291717,7.06674273017644,7.20945225470351,165.49993909827,7.70387277469622,89.969630562191
4.78914346060308,5.81384738966907,7.25043217101819,1.73415370611256,15.7990733060337,37.4740579811173,96.6129887252029,7.86934476952531,21.4395782046292,11.7034609990539,7.25193359044526,7.01937565550644,5.76468582039337,26.6482084005503,5.03232340602247,24.5112536958713,5.82979860395583,15.8140678064075,15.0954060866446,44.0198785834463,28.8453784070749,11.8201425559231,21.2517730875068,15.1636698883565,3.38529623459119,27.5217468135228,17.3658138650885,11.7421913992436,4.66428560299637,46.1710063300863,6.86586727343875,21.233123451469,14.838596047554,9.79963018478482,3.75389590485918,6.25888582737638,6.96808468627079,15.4185912113202,12.2688722107107,21.9744035294044,8.25243290647684,20.0282498710177,10.1694289888268,18.529391560861,5.27882706686463,3.5143488289462,28.1588532977991,26.5588074408414,12.0573578754502,9.05021002588484,21.026561795874,7.21194404880257,6.59758153994389,2.21787711294438,11.7731537195585,35.0245233053201,15.4603674902318,14.8357889837767,10.3203822467853,13.5916723369523,12.2017954948141,15.9825927343453,0.942924134957506,21.7829422081556,16.2043124774017,164.282140101784,9.79385342449723,7.71651442769055,7.40122936129195,7.58467698035964,10.912387045884,168.557033121324,8.67214627298682,78.7501446061514
5.82639268129563,6.71863731355245,7.16383184128155,5.10085219259128,27.456617114199,42.6719042268038,89.8614516333172,7.26289309115323,22.0177032684836,15.6441891388273,10.6608728546201,5.66544811567161,4.78029321967568,23.8918723517535,3.36961861762137,19.1414609146697,5.50441152131082,6.53886420086733,15.0986833523088,41.3602653178894,25.9815167534,5.91344758945012,15.2437288358605,14.3062215639097,12.4163197216993,26.7839673411745,16.9890770788338,9.20719144444276,8.30884647026289,49.9403188623069,13.3629920236041,14.5798696794986,14.2429477447907,9.95972698087577,3.06736264232173,9.27992766650289,7.44877812779334,29.9593525924976,13.1078139505841,15.8104617937691,14.3096855906319,19.4501608485855,9.62504284872625,14.7712237261898,3.27551773615858,3.71384761406867,25.4756677467114,38.4629033686702,13.3773093350978,7.27439873416494,19.3602490479711,4.51611272402675,5.32234725136802,7.48847427138911,13.2761573629086,33.5381479448335,19.0759951291607,14.0372060897508,13.3942881365058,9.73678005568924,9.93904884030741,11.533218123217,0.220787036595448,28.3511857037542,19.0175266570633,160.375512840188,11.35514884679,4.45917977389766,8.79694095288315,6.98904757706698,9.2775898999936,158.385741201326,9.14268288864443,74.8883719774749
6.16720637178668,6.90374866341685,12.6303328801275,3.89071285418799,25.2361153545866,43.2289813452568,95.5733693473683,13.2909603213558,20.1235608626653,12.0811528171807,10.4767647290347,5.35029752510618,3.25351987784292,29.811835492924,1.40555299213295,20.293895810887,6.04426799537874,12.1829081203298,11.9902916699034,41.250109650499,26.757146413851,2.19325852926965,15.0155150648984,17.2382997531649,8.55227746441802,23.3966971500411,14.2634868426428,6.70690497800967,3.14466183460342,50.4773156477853,14.4613462393806,12.6727526511298,13.4379222117299,8.81226148162293,6.61069182881306,5.32137045170676,11.4774513679645,24.3340548407,8.09092320100475,18.9492800048773,12.3830408005419,12.8554922192391,11.6511145974514,13.5173609308104,1.11067500252778,4.61378768187226,21.1006817158142,33.8274828455261,12.441140570851,6.55326609855995,16.4488792059761,5.78708621442702,6.06624085921835,7.20659324132994,12.9748541342906,31.8187112482251,22.1700916338998,18.309097104586,16.5376454997311,10.1671449056732,10.108430088365,16.3959543125897,0.692164507105168,22.0498208631444,15.6151826000302,159.954516993345,10.0519965975082,6.18815921637818,7.62516574603841,6.17352696402847,13.9673336866827,164.62617264953,5.63632395626292,77.5566723506444
