Benzaldehyde_10eneg3_Worm1_Neuron1,Benzaldehyde_10eneg3_Worm1_Neuron2,Benzaldehyde_10eneg3_Worm1_Neuron3,Benzaldehyde_10eneg3_Worm1_Neuron4,Benzaldehyde_10eneg3_Worm1_Neuron5,Benzaldehyde_10eneg3_Worm1_Neuron6,Benzaldehyde_10eneg3_Worm1_Neuron7,Benzaldehyde_10eneg3_Worm1_Neuron8,Benzaldehyde_10eneg3_Worm1_Neuron9,Benzaldehyde_10eneg3_Worm1_Neuron10,Benzaldehyde_10eneg3_Worm1_Neuron11,Benzaldehyde_10eneg3_Worm1_Neuron12,Benzaldehyde_10eneg3_Worm1_Neuron13,Benzaldehyde_10eneg3_Worm1_Neuron14,Benzaldehyde_10eneg3_Worm1_Neuron15,Benzaldehyde_10eneg3_Worm1_Neuron16,Benzaldehyde_10eneg3_Worm1_Neuron17,Benzaldehyde_10eneg3_Worm1_Neuron18,Benzaldehyde_10eneg3_Worm1_Neuron19,Benzaldehyde_10eneg3_Worm1_Neuron20,Benzaldehyde_10eneg3_Worm1_Neuron21,Benzaldehyde_10eneg3_Worm1_Neuron22,Benzaldehyde_10eneg3_Worm1_Neuron23,Benzaldehyde_10eneg3_Worm1_Neuron24,Benzaldehyde_10eneg3_Worm1_Neuron25,Benzaldehyde_10eneg3_Worm1_Neuron26,Benzaldehyde_10eneg3_Worm1_Neuron27,Benzaldehyde_10eneg3_Worm1_Neuron28,Benzaldehyde_10eneg3_Worm1_Neuron29,Benzaldehyde_10eneg3_Worm1_Neuron30,Benzaldehyde_10eneg3_Worm1_Neuron31,Benzaldehyde_10eneg3_Worm1_Neuron32,Benzaldehyde_10eneg3_Worm1_Neuron33,Benzaldehyde_10eneg3_Worm1_Neuron34,Benzaldehyde_10eneg3_Worm1_Neuron35,Benzaldehyde_10eneg3_Worm1_Neuron36,Benzaldehyde_10eneg3_Worm1_Neuron37,Benzaldehyde_10eneg3_Worm1_Neuron38,Benzaldehyde_10eneg3_Worm1_Neuron39,Benzaldehyde_10eneg3_Worm1_Neuron40,Benzaldehyde_10eneg3_Worm1_Neuron41,Benzaldehyde_10eneg3_Worm1_Neuron42,Benzaldehyde_10eneg3_Worm1_Neuron43,Benzaldehyde_10eneg3_Worm1_Neuron44,Benzaldehyde_10eneg3_Worm1_Neuron45,Benzaldehyde_10eneg3_Worm1_Neuron46,Benzaldehyde_10eneg3_Worm1_Neuron47,Benzaldehyde_10eneg3_Worm1_Neuron48,Benzaldehyde_10eneg3_Worm1_Neuron49,Benzaldehyde_10eneg3_Worm1_Neuron50,Benzaldehyde_10eneg3_Worm1_Neuron51,Benzaldehyde_10eneg3_Worm1_Neuron52,Benzaldehyde_10eneg3_Worm1_Neuron53,Benzaldehyde_10eneg3_Worm1_Neuron54,Benzaldehyde_10eneg3_Worm1_Neuron55,Benzaldehyde_10eneg3_Worm1_Neuron56,Benzaldehyde_10eneg3_Worm1_Neuron57,Benzaldehyde_10eneg3_Worm1_Neuron58,Benzaldehyde_10eneg3_Worm1_Neuron59,Benzaldehyde_10eneg3_Worm1_Neuron60,Benzaldehyde_10eneg3_Worm1_Neuron61
3.78261483418044,85.7974398212069,10.1732908546283,4.26414792104428,51.3714565752689,13.5409019814085,21.6767505338368,27.3269879829848,50.029846851451,5.03978311923488,39.9122453070204,13.4977128039184,11.837727240173,5.56522672524023,8.50946961670117,9.45594851410539,19.8842025642947,53.1082163116846,15.2520441768489,51.4726137914275,3.12894313161626,17.595128798118,9.07657065497615,10.6221675312672,27.497330644263,6.51462687946211,19.2084150764681,44.1810185158197,6.94540127558003,8.30018113928341,12.7022673908583,17.714426656354,11.7230511770895,24.0417507758381,4.06985973874611,12.3296801867496,3.68827409326066,11.6725673846622,12.6493784712584,16.0591769256566,18.5520714554134,19.2412821868452,8.38894269885817,7.92912551127542,8.87489996567333,16.9769325520967,5.94552524523282,4.45104663314156,19.3629560219936,10.6271632200531,21.5318137955754,11.4297198772643,12.649717065018,5.36639250739425,14.0345059040119,16.2127602775794,10.6156955306532,20.2782803417122,9.35560013687552,6.28831605763086,7.97732453088075
12.50244523629,61.5759283668927,8.21889970106554,3.33440460333673,53.1317782738144,11.983211402215,18.8959923082654,22.2513314794794,44.0108595739121,6.7156225098767,33.8745036361476,12.9979134380691,15.9057173234137,8.09674560629809,6.61533614175643,11.5863249713074,16.4339140774042,50.9240059778105,6.80411312585788,47.8378035507628,3.06187265304089,16.8829334182472,9.33384752464095,6.50231748518087,17.3302129488114,10.0345965505,21.1103497604447,38.5900332900352,10.1754009018341,11.746889581275,12.6675364773302,11.4350287597897,9.9288422864775,26.8178702807321,2.4043958180744,13.3173624937081,2.63696695029209,6.65339491887459,11.5643532952823,4.47662556363397,16.4955303137102,10.2685473223842,13.4579500992139,6.12921304853681,8.69646162808503,14.9826240136501,8.43748854068532,4.22425338401255,19.3502408302398,14.473965427301,19.8438016328003,4.81703009162445,10.5646740502183,0,8.65902512496183,13.5456979094939,7.6964586882548,16.0026831402349,11.6255280149645,6.22109498771572,13.0577638621294
5.23805680016514,68.379587167968,10.9346229525335,4.41177972727218,37.0909035614827,10.8071657370956,19.0596630006599,20.4363536249573,44.760041649154,6.86496128959643,38.4809479245047,12.1616952123185,13.2569933509493,5.60117044282243,12.0385850731617,8.57406082030603,17.6939158156531,53.9602553917275,11.2724699116628,47.5291541507504,4.45880569869664,18.1861385870417,15.7824087261523,8.33204324812424,33.1598386908162,7.93896671196137,25.2918049561362,36.6574538217512,11.4572569689827,20.4816025732614,10.7193519662347,9.14282203964938,10.8575922933575,20.8965686414539,4.49469844741374,21.7093255833178,3.60588665679141,5.13063082264178,12.6636152158156,5.37280587144817,16.0479932171902,11.1718488552952,9.69737074025091,4.75145817972132,10.6751410970507,14.1608646360444,9.13565735268168,4.65699006187589,16.0564675841134,11.3920277624615,13.4185910739608,10.5585628132964,8.59206942476307,0,9.88896910783896,15.5855531679024,12.8236406240846,14.4135394245729,10.250866940514,14.0222807818701,6.75998632005775
7.36015583878024,60.4309939691828,11.3132303346307,3.17187667960459,34.6905450916625,7.85751981939998,20.4025109422563,14.4932712925375,40.2171399615008,8.22682639067222,32.3944585329728,8.76765425464921,16.8896673571036,4.8602109743911,9.71637490992569,8.80832340875352,11.7312278898105,50.8989748653549,18.6743019944975,44.6298848083573,2.80430854164439,14.9306473486353,15.9096057436103,7.75119136586329,20.450545405139,13.3013900174847,27.0332935112117,40.6092282338707,9.71937772454665,14.8358762625993,7.36570926266075,12.0992121944111,12.0056301016233,25.1725763710353,4.05561141748328,21.8942800774165,2.83490409077976,10.8726780503439,13.6737733094296,7.95452152544106,21.7557240734853,19.1803862475122,11.6303554264363,8.91155493713811,8.39881214383426,18.631198285518,8.41232072113088,5.37784870069974,15.4441170303413,10.5467991888557,20.0296297328563,12.2837355937563,10.0265405468489,1.15807097830123,7.24063304519751,18.123800336476,9.94450610501216,11.7894824608748,10.6882344479508,4.45176322627392,9.77671152557347
12.8611091505897,68.5046490709188,8.70669540802816,3.5335321217499,36.0221837911827,11.8485785927664,16.26262250646,12.4924700463334,34.7352656912612,6.45519179682759,30.8658804652715,9.14392343683448,16.7069048122111,8.73737346604761,4.28740780534008,9.13957689356418,14.08815556357,54.7448756544966,16.2613188051627,42.2456052368173,4.80515852823848,11.8022191767656,11.0311785918065,5.74767857662079,17.1627182931437,9.41033039678478,26.8453218252516,43.1967522231064,9.99479707841006,17.5093520209272,5.61332141034488,13.6719573070513,11.4125854816542,28.570182840537,5.20665863416782,11.358175767023,2.23244133681121,2.3551053895816,13.9018302359442,8.27728170482943,20.6252678166877,16.4207769849738,12.4057411291767,6.18448044719972,8.56163820024925,14.6793997749638,7.49638418992033,6.46529157515431,13.7694549498316,10.2279467611118,18.7572928369919,9.7238651198685,10.5361771903734,3.63461586649719,7.16400760938556,16.145029404271,13.2166572855808,8.57535371406659,9.6945348069922,9.4653516146829,7.74036638179362
8.82169149356269,58.2026787392846,2.29145531813787,4.21885214754355,28.4678572187032,10.1926401018648,19.5661351232188,10.1961598520951,29.8304043933794,4.62761314319059,39.603978906455,7.96309935580764,19.8232083204611,6.57793838205976,6.08065755393906,11.4447884766824,14.809761930492,54.0088111818362,17.1305322101751,34.0282567525289,2.53308626703372,8.97761404838822,15.4190054067551,5.00774872503847,24.4215872400346,10.1535997931938,28.7144453315703,40.2872219000285,11.8730031968421,15.3146418549411,6.54100911092803,14.6523536411144,13.3456136276337,26.0462335683587,3.52794935869816,15.1339837585862,2.97367881772008,10.4906838759027,10.9351058657223,11.5130508796728,19.7010890463771,22.9257307486277,6.54421521909911,7.60552039452857,8.17083393796635,11.232388871072,9.82365740381347,6.27758653839018,15.0973158594973,9.53682863511682,18.0962951728233,11.45042471846,4.02658012958209,4.08181077626744,5.66765033231074,14.3412986180526,13.3380597685695,10.7173578988539,7.40996169222391,9.67490162061155,8.62080774881227
1.53884413768461,61.6682106903818,9.49945424302624,2.56334042716643,32.4904964599158,17.3496853668548,17.749068346975,11.7795349032895,30.1741946526024,5.32509016940163,38.1566668412564,8.69577269758755,12.1692069175491,4.43118544906361,10.294425491923,14.5252382105301,12.7140935429583,49.2099431021744,13.315005014407,34.2436587196149,4.23809884829831,13.2022263685253,14.7425783495365,8.18323961547837,15.4080193625522,7.99787356367811,22.7283264624443,38.5473985145958,5.44909736731417,23.3741044395824,5.9494877923788,12.5413297620108,9.34511718899794,24.8038228263992,8.00701039414101,12.2269149438075,3.08646016537647,6.57533520725536,12.8049386301725,10.9099592440354,19.5863090058923,19.9052310400816,12.8555876734419,8.87091479719249,8.8663685814772,17.172063212944,7.13236942203866,4.58230742020015,16.7983183156989,9.57483507618729,15.6402005795618,6.23675196746865,8.62052956028396,1.31532360620298,6.07003633062833,18.1528944955218,19.6931056683777,8.58248728023025,9.61875570561102,4.70183044995328,5.31824776756895
11.2353022960745,59.4711479339046,8.07988479622082,4.10104371015224,33.8100820089311,13.7272153960686,13.9538625260364,10.185860458988,37.4519769801213,5.67691016545971,30.7605523840268,7.90141183668765,13.0475975027834,3.30053883182879,9.75309652378231,8.11388691273346,10.7415830471362,47.9907846516438,10.5246634167765,35.1270592343389,2.86461351538391,11.2869202531965,4.6960200846671,10.8109294019813,19.2039456856888,12.7736195687471,23.7514182389827,37.7978253817084,7.87701880870272,8.0613886683627,4.65245543745466,10.3245547322397,9.37878136452565,20.4957674707469,3.6336425452959,22.970492876039,3.42339356565149,11.7351143937322,13.4149830202297,12.2619396408826,22.9567665056886,11.4876966462947,8.52784605494917,7.01388183470336,9.2474362264306,14.8102162034867,8.22245672181873,7.19507324844479,12.7833437840476,11.6122319899529,12.8882325543983,14.0368253339101,8.68939442473532,1.99398636367247,8.50654916892148,14.8922049828003,21.9816633944095,10.213256884932,7.29574479613461,15.1209534767532,9.10873288227329
2.56792976110322,56.2113524009688,11.4133172655671,3.24334251065348,42.5506598097094,11.5483391121811,21.5238556312747,13.3938592357214,30.7523706687886,4.44035460874493,31.3874585845677,9.58986654380277,6.83983260500821,4.50257013372249,5.16467380193677,12.8253609918097,14.011666844098,50.93154970478,10.582617051371,29.6322220081588,3.23331123655932,10.5215413585013,11.3507533883185,3.81447269442385,26.1836154994487,8.3412778267396,22.3455093731661,33.2494311981763,9.28030232561573,16.9164037630208,8.384416300005,11.1637301867924,10.0668477320756,13.4652724006929,3.94188915676481,19.0272546744907,2.37967227400106,6.7523801923419,8.61250036846145,11.6244919606223,17.0194653025545,14.9833103752251,13.0167305639088,9.02736797133987,7.29741539159679,14.3810988877859,11.5375218241344,5.64505227148717,12.4505748377616,9.53817983022703,15.7544005814797,12.7870518896749,11.0683311398332,2.35064646797353,6.20283208201631,13.1285881623273,19.7576897385536,7.92912896738231,9.27261665376248,8.75333672323751,10.1968213720156
7.70310303702966,48.3349942772623,6.87304368896995,4.07582728602744,28.9494832351092,7.29725908519352,16.1181262203385,14.6047171025644,28.5665413119216,8.95785322809387,32.526998247384,6.08559746977299,13.9957629378647,7.31416397614834,12.0927875367902,10.6245879492807,12.8781889948584,46.816692338866,9.39942564320745,33.1928133551587,2.0303014686348,7.68143710500292,12.4336572032715,3.2745880242836,22.2856935335973,8.32202773268621,23.0884851584496,44.2659989068051,13.587185008969,16.4477880788916,5.84120124011294,9.66982210723894,7.3101272030528,24.1311598935564,2.74603900704288,13.5706266385375,2.10862620843417,15.2875717638011,13.9217593416898,6.03497879092545,14.9750833695422,14.7557488204416,13.5352903385503,8.37149181832984,10.6396587648052,12.4190663468436,8.38133884356178,4.58568127984804,13.3687146391459,13.3484850409135,15.1119706880687,11.7449328033179,9.95774020779834,4.13090221502539,2.84517377374353,10.662227929835,15.0145638324784,8.64111514335098,14.2025680760039,1.73544809854716,9.38882591564285
