x2nonanone_10eneg4_Worm2_Neuron1,x2nonanone_10eneg4_Worm2_Neuron2,x2nonanone_10eneg4_Worm2_Neuron3,x2nonanone_10eneg4_Worm2_Neuron4,x2nonanone_10eneg4_Worm2_Neuron5,x2nonanone_10eneg4_Worm2_Neuron6,x2nonanone_10eneg4_Worm2_Neuron7,x2nonanone_10eneg4_Worm2_Neuron8,x2nonanone_10eneg4_Worm2_Neuron9,x2nonanone_10eneg4_Worm2_Neuron10,x2nonanone_10eneg4_Worm2_Neuron11,x2nonanone_10eneg4_Worm2_Neuron12,x2nonanone_10eneg4_Worm2_Neuron13,x2nonanone_10eneg4_Worm2_Neuron14,x2nonanone_10eneg4_Worm2_Neuron15,x2nonanone_10eneg4_Worm2_Neuron16,x2nonanone_10eneg4_Worm2_Neuron17,x2nonanone_10eneg4_Worm2_Neuron18,x2nonanone_10eneg4_Worm2_Neuron19,x2nonanone_10eneg4_Worm2_Neuron20,x2nonanone_10eneg4_Worm2_Neuron21,x2nonanone_10eneg4_Worm2_Neuron22,x2nonanone_10eneg4_Worm2_Neuron23,x2nonanone_10eneg4_Worm2_Neuron24,x2nonanone_10eneg4_Worm2_Neuron25,x2nonanone_10eneg4_Worm2_Neuron26,x2nonanone_10eneg4_Worm2_Neuron27,x2nonanone_10eneg4_Worm2_Neuron28,x2nonanone_10eneg4_Worm2_Neuron29,x2nonanone_10eneg4_Worm2_Neuron30,x2nonanone_10eneg4_Worm2_Neuron31,x2nonanone_10eneg4_Worm2_Neuron32,x2nonanone_10eneg4_Worm2_Neuron33,x2nonanone_10eneg4_Worm2_Neuron34,x2nonanone_10eneg4_Worm2_Neuron35,x2nonanone_10eneg4_Worm2_Neuron36,x2nonanone_10eneg4_Worm2_Neuron37,x2nonanone_10eneg4_Worm2_Neuron38,x2nonanone_10eneg4_Worm2_Neuron39,x2nonanone_10eneg4_Worm2_Neuron40,x2nonanone_10eneg4_Worm2_Neuron41,x2nonanone_10eneg4_Worm2_Neuron42,x2nonanone_10eneg4_Worm2_Neuron43,x2nonanone_10eneg4_Worm2_Neuron44,x2nonanone_10eneg4_Worm2_Neuron45,x2nonanone_10eneg4_Worm2_Neuron46,x2nonanone_10eneg4_Worm2_Neuron47,x2nonanone_10eneg4_Worm2_Neuron48,x2nonanone_10eneg4_Worm2_Neuron49,x2nonanone_10eneg4_Worm2_Neuron50,x2nonanone_10eneg4_Worm2_Neuron51,x2nonanone_10eneg4_Worm2_Neuron52,x2nonanone_10eneg4_Worm2_Neuron53,x2nonanone_10eneg4_Worm2_Neuron54,x2nonanone_10eneg4_Worm2_Neuron55,x2nonanone_10eneg4_Worm2_Neuron56,x2nonanone_10eneg4_Worm2_Neuron57,x2nonanone_10eneg4_Worm2_Neuron58,x2nonanone_10eneg4_Worm2_Neuron59,x2nonanone_10eneg4_Worm2_Neuron60,x2nonanone_10eneg4_Worm2_Neuron61,x2nonanone_10eneg4_Worm2_Neuron62,x2nonanone_10eneg4_Worm2_Neuron63,x2nonanone_10eneg4_Worm2_Neuron64,x2nonanone_10eneg4_Worm2_Neuron65,x2nonanone_10eneg4_Worm2_Neuron66,x2nonanone_10eneg4_Worm2_Neuron67
8.50713155773491,58.8947340148809,21.531769829748,22.0356455193559,24.6071508805065,97.7632579235157,9.17497632522542,3.61401631291048,15.3604151046345,4.33653089045584,2.99799361710339,1.09564693707146,4.55127056862391,11.3936193504098,24.1014773052614,15.6293896625165,8.15787117186635,12.7849631534198,4.92499680049903,9.24553537124289,12.3594608945788,0,35.6999901527218,8.33160787570823,28.1655452959357,33.1430941162963,4.4654747661498,20.6027807326101,0.346804868597684,4.55049085392406,3.83652449687766,4.78899391763199,6.29264731834502,10.327836468262,19.7242863387913,8.07177223980618,0,8.03994194937911,8.18504922063569,0,32.2409419258456,4.65512043723968,41.3591108959589,0.625524908328017,10.3928194487666,26.4547828956373,2.81957486181001,9.92623341330509,11.4383919745231,6.86989124360038,3.80831463285553,13.1190222191742,16.9767879786325,3.77054866304736,8.96482738082472,14.6074858704974,3.55439322231661,14.7376326110516,7.92096916429092,8.04372375001827,22.2126828230821,9.52533229165383,10.242502858189,9.54247753738115,30.0465148100868,7.23074246169779,16.9064951329154
7.21626840920909,54.8578664301012,26.9557504355047,13.5674832367209,25.3300201303537,96.5563069136998,10.287542565868,7.34373855298077,18.031777739799,1.14469672542003,5.33497898133925,3.25582073778195,2.32582169817836,8.66146919239568,18.0238754202385,7.05647409091369,4.85442577843695,7.60365311860499,2.33144418482805,3.45270365211746,16.3911197905254,1.24099484051657,27.3900124004094,9.15350892715784,17.5192397185523,24.2739729445032,3.36700280664694,26.765331178743,2.0406052210815,6.53818798562945,6.34371548009731,6.8815523366882,9.34626291795468,11.0397086579487,10.6276776075138,8.08370920963409,0,5.74712057482739,12.3041684632685,4.14507415677426,28.8548428537175,4.51170498113221,33.0353132547461,0,9.45649300506902,28.5630577056061,3.30514271671088,8.84192400595478,14.80690804327,5.1752506743577,5.24373126044036,4.52706210411785,16.3114625729073,0,8.25049751540432,13.505645281907,4.35280435228045,16.6184194513204,6.29042307101845,7.10369417895196,19.1939062520565,11.6340318434,8.75371889241313,5.13367984692823,38.96564397677,7.57624800325628,17.6011313195327
10.3251665162904,43.3739235300142,18.777624421772,9.29120583329684,37.9294652289684,80.4457255790578,19.0659728456277,2.79093869858986,16.1229022684012,2.14781061162387,7.64361326599244,18.1280678907637,3.84731960437669,10.6640000567472,23.3897090079307,0,7.46443400943743,9.86101807204847,3.83211609799731,2.74441422704194,10.1112474179531,4.41578481623682,40.8791531061928,9.03622357812822,5.95295138333883,23.3072838898887,6.46978650032947,28.3496269736737,0,6.52756360537127,3.56515988936775,5.66686019453326,7.94833276796945,12.0300377464255,11.1995037752475,10.1848340971157,16.7069172555,19.557755519026,8.94012938326462,0,20.5265559225757,6.59145435551457,32.9335587509188,5.89175578863637,9.72586457672564,26.0206313827262,3.35801646498248,16.7043123343772,13.1261856282194,0,5.91609658805971,8.18882077479821,22.0830984992787,0.857700069010446,4.12357660192644,14.0665888737906,3.83945784983133,15.7024303773846,3.81067781496519,5.5575054843054,18.0400005492017,9.76256352984971,7.49488266229456,4.36232003660937,31.3997566423964,4.66665030949163,15.0842689651766
10.0567814311692,48.6767135842064,14.7247292181071,8.43811904582864,20.8704151088886,73.9167761762365,19.2475724541527,4.11038716777288,9.28088363691511,16.4974350533403,8.28598103696552,6.72253565620006,5.18869311112263,11.9251601622842,20.1728724977353,3.11195076990754,8.40257807431573,5.94574237110044,3.53816577101229,5.64501095606856,14.8052174888012,1.69837141216939,24.8438971709847,9.94138816319209,19.244413914595,15.9626355307143,2.48914000268157,26.4338248857359,1.98553447803499,2.90755147182438,2.77626321143743,5.45343857828165,6.78531414029579,10.6774594346855,11.3002436884267,10.004830063226,0,3.56134714656065,11.1188655255244,13.0643945400548,29.2680798050897,3.79200674789149,37.2072558668142,0.891126057180965,9.03204664784615,31.7536558734448,3.83529253943575,7.86027511289841,15.2066652852156,4.44298737891601,5.88940337665642,11.7304671715836,19.3482674709263,5.46055759260469,5.27218611839265,13.6021557517359,5.41325952586858,17.2776130893198,5.98470262373621,7.46549977104222,16.5499944038075,7.40913755688096,7.8737788185629,10.8864579175858,34.0797056359338,5.53014363203543,19.8193436416591
7.80539065442531,40.1367154816529,25.9760661672699,4.68887461949829,24.4590560369398,70.0999793075327,17.6213038112895,3.53929262431108,13.0139639260909,2.43481803570166,7.95650397237933,0.361434267612137,0.673713864043389,14.5185655184688,17.510727721878,10.1629544216014,9.11724037028554,7.79210586794752,3.7772282460742,4.66120339337469,13.8825553757472,1.17110782300575,27.9289062646716,13.6243732268541,21.6432270490493,25.7637603003252,2.47774993975206,24.2826519160226,1.25639449075188,4.31282423103443,3.47860651659131,6.11178725632376,7.77062749953427,10.2054707278296,16.4799939873124,6.92834559600758,0,1.02671426401956,7.64145718177183,4.07570926044077,25.026914485298,5.75283500686657,36.8204565561774,4.27065873564467,9.50571701419472,29.4230464181206,3.41628242263953,10.6121274596322,10.44019994735,5.57068284204431,5.97322717619795,6.30417825852798,14.645313209681,7.16100269592628,8.00464231911166,13.7872654095235,4.48355212353836,13.8861665520962,5.68326746612103,9.66403366842797,17.8561314976778,7.12920380133295,7.5671742652263,6.67375979043677,34.2625272757172,5.85419252279652,18.6135958916378
9.83891579482901,56.9434430352754,23.9270542802153,5.40568110679147,25.3333283182881,73.5165742044435,11.5616778877931,2.91008126573,11.0625656471354,0,4.10676343403521,7.25155697770784,2.36066513095362,9.62950270516807,14.3096458793152,7.50913236696648,6.40751258786041,9.35279974620667,4.61643421952987,4.60869034465386,14.6146259867048,0,22.935612415474,7.85334218692542,23.9572592287457,21.8804329624437,1.41924403994978,22.34631103485,2.40631340866406,4.94283845292463,3.27074868075581,4.66277549590415,6.20513754665735,9.7828904148604,7.69741538451859,8.2244559727198,0,8.23804151629589,10.0349753611537,0.567236550347965,30.2232165309428,5.64883258897657,33.8773251399547,1.44698938839939,10.959702804768,23.5558179174804,3.86287614167015,14.6936814267726,11.903327771747,2.71497862395955,4.65162431110094,12.694052944071,18.651067138598,6.23252374497545,7.03411606404178,14.1213232073156,1.98984084761006,19.6951298803851,6.28702639262503,9.46553177375317,18.7867134048398,6.88188621564386,6.80193966081189,12.6893039231354,37.0427093158771,3.90014134790178,17.9861522176974
13.4918493710945,57.4148280108857,14.2251733813679,4.05894196590206,17.490532236262,65.3671407790241,13.0323735984448,3.88600008220502,13.0282269022112,26.336933197234,5.69425604251074,3.02589703025188,0.653554913230506,11.0212305484655,23.4670162358063,4.52409555896786,3.97654153161263,1.85081167852543,5.85600694832551,7.0841620111779,16.1029718680562,1.32941401795205,36.4828815568416,11.6658421036672,17.6849288624439,21.4839474071072,3.88725406205823,31.1344913232171,0,6.10688226776123,4.16402188941119,5.05928375730309,8.70539056962663,11.4277714917485,9.99331505311483,12.488896159893,0,7.49662518250974,7.73041385625425,13.3019293037557,27.5116804491337,2.39109917684571,36.5108165876745,1.34930622069779,8.05012493143118,38.9581221908948,4.53534113004817,8.35745444797626,10.6079549144805,0,6.43241055040896,9.14162293747422,16.3984324731245,4.32220068381016,4.62435570073276,13.4760864051116,2.61082574177893,16.7454942331029,4.5109315762357,8.3929302962641,16.077346783549,7.32108969795633,7.45173565472425,10.9777209182139,34.3418220272521,7.41613336388697,16.2589138860088
11.0310270784514,56.829250290744,25.291289243486,2.70713527771397,30.1036885569625,74.9212255559575,10.3937281473707,5.41553961933485,12.2983731735651,0,6.34536789969388,0,0.671951862501987,10.042851171628,23.88570186433,15.0271312171258,5.81074132726811,11.686147627835,1.91095459289625,4.10240804840643,15.1934096710099,0.874951838291766,31.7049354663737,10.3662404073337,17.7029741123435,26.6220952968218,3.11399387715029,21.4613809972816,0,4.96468167509099,3.57280072367375,7.03986533513146,10.1499770078465,12.6735986146081,15.9529264820442,8.02426505046334,0,6.68583746741692,5.45413062840243,2.12419050103154,28.6465568639389,7.88782486172128,31.8970126386743,2.37265816423696,8.13549763557898,21.9826943949632,2.07243958384628,15.6733871414735,14.6794561407624,8.09433309811016,6.98934923763501,8.1248768620834,10.4958219814914,7.5762057219556,7.03020468325474,10.8911193591749,2.61929750724181,16.0941924451992,6.60182477231851,9.8112515842496,12.7277073499371,8.33057193091188,6.17720803538171,10.152589087709,27.4229726139572,4.68363328535403,15.1939617159435
15.5200757359681,57.6533587004187,17.8448247547967,4.09332547220139,23.6414119607097,64.6873777678703,14.9441269434841,6.87872742232653,16.7764941383351,5.70548687691717,8.60998232677646,1.4657612643375,5.10989408324098,11.1140453134157,24.0866258145133,6.40118380345941,5.20839226966755,13.3642713648652,3.0851156975271,8.16025563375399,13.5832526806243,3.96884655603731,25.202017791182,8.13780228805359,23.6595531356105,23.6433542562411,1.44972135143214,17.4581608514397,5.4260241466466,3.30757591195308,3.75316829754174,6.86285450141694,8.64135486723135,12.6196794207941,10.4524779534783,7.05422713025905,0,4.20003017496225,8.10176670948417,0.243296225151449,30.509197059644,3.65203736296674,31.0386106707685,0,8.60873841489067,23.0710338392252,2.42874915673474,11.2842598841844,14.4045833538288,6.42539732692606,7.65921012183059,11.5272943613085,11.7791996973637,7.74977678712606,8.1000757511243,12.8829966409915,4.1851818516864,17.7491041604877,6.73283642832142,9.22365503264812,13.9662572086089,7.55563118595302,4.57333496085546,7.368038459357,34.8517611824877,4.29557757051885,16.8829058134699
8.49451905233177,57.6459278264606,21.9980805059472,4.49992719294143,23.4826910253664,67.3022698390032,15.0477414155379,5.31811110908332,9.11298834139072,7.86639170369844,3.43097606620637,6.76412781821095,6.88250310493604,12.4227205551649,18.8290210652896,5.34840189626035,7.62837646024256,11.5269235899799,3.46300961906091,5.44938304859348,13.8170190336838,3.04230764903425,29.6636856966206,10.9266946621599,21.7649994579051,32.107249321826,2.79136112844071,16.7010357308066,0.0149149874349863,3.06527204185608,4.96549493212225,7.20130505924362,7.62936991331228,11.3309994585577,15.4558263890731,9.04441692038959,0,4.99759856839411,9.59925921534185,4.47724162002109,30.8668154990698,3.34196886809238,30.3666273152843,1.34876559047101,8.50508707960937,11.5120280505038,3.71477688647601,16.1516317398966,11.8710721114133,5.6474174984828,5.11041614364184,11.5076352372625,12.9592262374512,5.14524185468299,7.22445182411078,11.5589703120278,4.14089722932201,13.5335673059665,5.63837297470146,9.22633548436027,14.1461638403098,7.22110466545407,7.59180425892242,10.2984179300765,30.4044379912504,7.20252760132191,16.1087012329838
