x2nonanone_10eneg2_Worm1_Neuron1,x2nonanone_10eneg2_Worm1_Neuron2,x2nonanone_10eneg2_Worm1_Neuron3,x2nonanone_10eneg2_Worm1_Neuron4,x2nonanone_10eneg2_Worm1_Neuron5,x2nonanone_10eneg2_Worm1_Neuron6,x2nonanone_10eneg2_Worm1_Neuron7,x2nonanone_10eneg2_Worm1_Neuron8,x2nonanone_10eneg2_Worm1_Neuron9,x2nonanone_10eneg2_Worm1_Neuron10,x2nonanone_10eneg2_Worm1_Neuron11,x2nonanone_10eneg2_Worm1_Neuron12,x2nonanone_10eneg2_Worm1_Neuron13,x2nonanone_10eneg2_Worm1_Neuron14,x2nonanone_10eneg2_Worm1_Neuron15,x2nonanone_10eneg2_Worm1_Neuron16,x2nonanone_10eneg2_Worm1_Neuron17,x2nonanone_10eneg2_Worm1_Neuron18,x2nonanone_10eneg2_Worm1_Neuron19,x2nonanone_10eneg2_Worm1_Neuron20,x2nonanone_10eneg2_Worm1_Neuron21,x2nonanone_10eneg2_Worm1_Neuron22,x2nonanone_10eneg2_Worm1_Neuron23,x2nonanone_10eneg2_Worm1_Neuron24,x2nonanone_10eneg2_Worm1_Neuron25,x2nonanone_10eneg2_Worm1_Neuron26,x2nonanone_10eneg2_Worm1_Neuron27,x2nonanone_10eneg2_Worm1_Neuron28,x2nonanone_10eneg2_Worm1_Neuron29,x2nonanone_10eneg2_Worm1_Neuron30,x2nonanone_10eneg2_Worm1_Neuron31,x2nonanone_10eneg2_Worm1_Neuron32,x2nonanone_10eneg2_Worm1_Neuron33,x2nonanone_10eneg2_Worm1_Neuron34,x2nonanone_10eneg2_Worm1_Neuron35,x2nonanone_10eneg2_Worm1_Neuron36,x2nonanone_10eneg2_Worm1_Neuron37,x2nonanone_10eneg2_Worm1_Neuron38,x2nonanone_10eneg2_Worm1_Neuron39,x2nonanone_10eneg2_Worm1_Neuron40,x2nonanone_10eneg2_Worm1_Neuron41,x2nonanone_10eneg2_Worm1_Neuron42,x2nonanone_10eneg2_Worm1_Neuron43,x2nonanone_10eneg2_Worm1_Neuron44,x2nonanone_10eneg2_Worm1_Neuron45,x2nonanone_10eneg2_Worm1_Neuron46,x2nonanone_10eneg2_Worm1_Neuron47,x2nonanone_10eneg2_Worm1_Neuron48,x2nonanone_10eneg2_Worm1_Neuron49,x2nonanone_10eneg2_Worm1_Neuron50,x2nonanone_10eneg2_Worm1_Neuron51,x2nonanone_10eneg2_Worm1_Neuron52,x2nonanone_10eneg2_Worm1_Neuron53,x2nonanone_10eneg2_Worm1_Neuron54,x2nonanone_10eneg2_Worm1_Neuron55,x2nonanone_10eneg2_Worm1_Neuron56,x2nonanone_10eneg2_Worm1_Neuron57,x2nonanone_10eneg2_Worm1_Neuron58,x2nonanone_10eneg2_Worm1_Neuron59,x2nonanone_10eneg2_Worm1_Neuron60,x2nonanone_10eneg2_Worm1_Neuron61,x2nonanone_10eneg2_Worm1_Neuron62,x2nonanone_10eneg2_Worm1_Neuron63,x2nonanone_10eneg2_Worm1_Neuron64,x2nonanone_10eneg2_Worm1_Neuron65,x2nonanone_10eneg2_Worm1_Neuron66,x2nonanone_10eneg2_Worm1_Neuron67,x2nonanone_10eneg2_Worm1_Neuron68,x2nonanone_10eneg2_Worm1_Neuron69,x2nonanone_10eneg2_Worm1_Neuron70,x2nonanone_10eneg2_Worm1_Neuron71,x2nonanone_10eneg2_Worm1_Neuron72,x2nonanone_10eneg2_Worm1_Neuron73,x2nonanone_10eneg2_Worm1_Neuron74,x2nonanone_10eneg2_Worm1_Neuron75,x2nonanone_10eneg2_Worm1_Neuron76,x2nonanone_10eneg2_Worm1_Neuron77,x2nonanone_10eneg2_Worm1_Neuron78,x2nonanone_10eneg2_Worm1_Neuron79,x2nonanone_10eneg2_Worm1_Neuron80
155.439718193239,15.2151738388195,1.72368477429541,4.90049734168915,40.756605029982,40.5211277562646,32.958060891494,5.50877694481914,1.30898366083642,10.6027339694307,32.8912159020953,18.4539536744907,31.3140991760138,9.47016800683743,33.6969843685292,26.2108275879137,21.6044418821188,27.3436779813506,10.0683178948838,18.8399612078534,36.8841006571584,10.9336927014526,23.5421655938735,9.10416677298551,15.773469111415,3.21285843818155,18.7328844844868,10.0660876403958,6.98908596727315,11.218178237953,14.0079703560351,4.76335505316699,8.13117298060585,14.5032772972361,18.1704819121361,11.1413034596142,15.1181323435543,10.3469730858602,18.6652892101704,13.7111173407864,8.67011881544832,10.6877055126329,5.38915897401423,9.84716433710714,8.32749164500113,8.45078574533745,5.44524864293246,16.1938372936108,9.41301795823817,4.14850638672649,4.60231502393927,5.78279229736383,1.69785920531513,6.93596809365167,6.37369598842993,6.3377990326073,7.99656001030323,21.4101186047079,9.98530009986376,6.49283411460829,9.26663399078861,9.65715156213071,6.50818701430239,12.5943574738701,7.58072395697074,4.84427658148225,9.70451838326262,6.71280829506096,7.74366932312412,3.15569761427246,12.5192765975941,11.1902196619496,8.83080378623456,7.03449905509939,6.68840442557156,110.846775844755,49.6625882097881,29.3174631524993,6.10409444866876,106.563310805498
149.256158799396,13.0643799331838,6.6142612337819,8.29630472668926,42.8824198265414,39.5359080132884,36.6617491107512,8.50606297062812,3.56438769390302,11.5589936702839,27.5523418009246,16.3210655185731,30.4084019368605,9.43232993520626,26.846429989673,23.0348563318187,26.3399312078433,28.1407485050489,7.98833337106575,24.3865360128361,34.9922709898602,8.33629427290282,13.9341807473369,11.4891828801552,22.5110775362591,4.98086158215052,13.1636601397708,18.5352182583919,7.86565403545074,12.0299215597539,15.4048584374199,5.62352717913339,7.7313686837605,17.6489162689046,14.1834101791094,9.44847803455401,8.57994512905768,14.1756834173432,13.3416069864039,15.442354747006,5.59857800027832,11.6070248576845,7.56819594668177,14.7041282885181,7.56542501546568,5.58209810448965,8.70875455797061,15.4668267272585,10.358929817726,5.08200478010282,3.14369992195304,7.49522353973825,6.50603882424597,8.3033565761458,2.5759444354023,6.26593911780901,9.92267045721466,18.5434040663393,7.94002822375233,9.01946227095789,6.49203939222412,8.48720587417132,6.24098455504936,17.1163625758151,7.068301378101,9.93550859337576,7.51854474485414,5.86528432418285,6.94598608101288,8.10760924331536,7.14088170636041,8.2306931504324,10.7809803003213,10.2492436193675,10.2025260657017,105.643019913082,47.6852867826504,29.0164003433256,4.55285474534252,106.921125950697
146.684945925805,14.4049449691602,9.22526382566135,0.330309025056364,46.1020434205451,34.4299130955018,31.5725753063448,6.38122033737849,7.64688215891054,14.4639485195733,25.6647948247804,10.7967582862864,23.3224698686244,11.2418339085339,22.8755735183737,25.1495546235805,31.6273022170751,27.2637717451569,7.22480751578082,22.2043632162903,35.3768331301065,8.61220978158231,14.4245618812992,15.7048631239343,19.7454718339694,2.90722594628195,14.5820133032837,24.0643159196575,7.82209365579339,5.14058540387954,17.7908643633622,5.9365779918871,6.90578734093539,13.9222715433496,8.08933421546564,15.3855609398586,14.7929991550862,18.4000461739031,5.68831688603304,18.1144405506573,6.64890787550937,12.0162431087277,7.48269307035831,11.9764644000949,5.57000736630778,6.43102554272186,8.14660646489876,13.8709052793945,6.43243015323301,11.0331015150662,5.71008243360053,6.66458654162388,3.37156013975549,8.62214959983852,6.54292963606872,7.45628746097071,5.84256983415416,19.8405732332666,9.58291284078376,9.77412558808787,10.3176440756171,6.34361778905985,7.34639101632482,12.558397561675,6.74593229407813,8.77555447820715,5.02932251115598,7.55631331813066,13.0266848342251,5.48883608000072,11.3797761108503,6.82267178148658,9.15362683499607,7.82958384907638,10.1440987205518,104.807634802842,52.370651309461,27.7176715309089,3.60042020240812,99.497857136481
140.261785818398,10.5267443150921,5.33370659768357,2.07180983984199,48.1972041515606,25.955540553644,22.0045161474882,6.29258698317982,5.11422419563871,12.4411983657383,22.2595336897263,11.648899626525,22.8029654078197,7.88165470469176,19.6639353492108,27.9359510624659,22.887556672385,17.1205858177325,6.7216747780642,27.8649220655003,32.4568835376776,12.8942049171303,9.5407789017284,13.0868150688102,19.6638969161882,3.00436501740753,14.2122666045672,18.1280468448583,6.012163200897,8.96334971828229,17.4561003419997,7.84125985717744,8.5852724159439,13.4935641830196,18.3198309086403,9.72902984405459,14.6675215168281,12.8580561109085,14.2854005714844,11.3294047470216,5.75458066001126,11.3134829890014,3.68017677458099,11.9767089167485,6.25791722201264,5.5313375464286,6.42080422393443,11.4312573586448,7.30190144973375,10.853103469641,1.9844857376421,10.0239337820574,7.18405907968321,8.21785118112125,4.00668126468486,7.46832596617459,6.97418600771018,15.8235102082999,8.898429452574,8.57576113420595,8.48835640549414,8.85604659799862,3.52769945706751,14.6471380088616,11.4866527979221,9.16359271587146,9.64184758097671,9.07006941760141,9.48383933063584,2.05433099799412,9.71028354693014,8.01146220125694,10.0358921947533,6.84192583524278,10.327030832563,92.8394868256685,55.9618445469341,27.2375356789105,3.94158090356077,91.722975884758
127.76873403335,16.6363301921152,6.14885301094535,8.80545179851465,44.1895671262599,29.1041623754049,27.3079956079649,2.59987261527866,7.34613985454167,14.1444954864424,27.8763845343548,11.5780343800493,24.5989064899419,12.9302150256766,12.3513089213451,23.7480814355287,24.0912435133027,22.3708350523722,10.7485191479795,24.8037589545989,31.8060510643743,9.44278769754189,7.64004087352449,12.636504859835,17.5818073358756,3.99182643973044,17.6311422846665,21.1996217177707,5.41293694382658,8.15030756531739,20.6473455568394,3.77280366522646,8.09496213558196,9.95203438211989,11.3096089563624,10.1202691718711,13.2405856555249,13.3098125504156,10.0898884664922,12.9920309195358,9.08982394166919,12.6245357501705,4.67190803367261,10.8200636199907,6.97762740325849,4.122373417901,3.97888531115724,13.769314747086,8.27581244517873,11.0500718203575,3.44782921717339,7.12108440818365,6.95068248354661,5.16138579103816,3.31566245116162,7.47926711912297,8.29487571112056,15.0154297381224,7.09454630722386,9.85566792426389,7.52710425701854,5.61094405533478,4.99319983917115,11.5117557441301,10.2398891226876,8.73983547429268,7.16201127838987,5.41089436008272,7.68444289286862,5.690870561499,6.67048889411368,7.51996896015439,12.1310045409866,6.64201626286957,10.1945597596596,82.4522101572471,53.9650118157708,24.2293012180993,3.79363197907234,88.7416615566255
120.984069528943,17.9742556503899,11.8985580003861,6.47773732032118,35.0313626283543,29.6911522492539,23.765524233751,2.40136711092245,8.86611509914145,12.2170897068429,25.5598867053026,12.2016257239369,25.4517268140097,15.188325192413,12.8697535714276,29.849786779935,21.171004514814,12.5404015171067,8.24778094403718,22.0796591461211,31.2393845901027,11.085701311902,9.39125155642283,11.4005192148604,13.2929559174069,3.92495407589401,22.2707621428102,3.39916029711404,7.26085309216107,5.12915084444078,26.9552112024873,3.90271735284214,5.14146144897729,12.6465377539295,15.3774622132179,10.4245027331268,16.7346312170618,11.617197317338,16.2668221832272,16.8164829581014,6.07734693988503,14.5762815888547,2.50875396414869,10.5319493379108,8.1174036190211,7.74647526421268,4.74651198317975,11.2977986443885,6.25298869422041,12.4169827612259,0.465017579416456,6.88893122522837,8.39979438481325,3.86319470756034,8.90200165777461,5.56519239456776,9.50530654008532,13.4637801146157,6.77181410919478,6.83642260544849,5.97785167419671,6.83026725671484,8.26345542566437,10.5245254081398,13.6652963045205,6.12272374858702,9.40018951527071,3.93698028600312,9.68101798906402,1.95465059297549,11.7727184839782,8.1398376422443,10.1288270886288,4.72974810217079,7.63065093993957,87.609882572677,56.2422027667056,24.357421382064,2.04339200083655,80.6000801365397
111.126775697161,13.5285356668283,2.27562129886534,2.3954408927936,37.174397704716,32.9257753537273,26.0531490287211,5.23983703529697,0.589311641125809,8.47382923826016,22.6296761256938,12.1832856607856,22.5755338206753,5.43495343231631,15.9463148653975,27.372492142348,23.5461063749762,15.8679353259492,6.80133010221316,22.4513772403278,29.2529957338489,7.35388346302381,6.54457720090346,11.9044074911375,14.689887250012,3.79771720448255,15.1602164916743,17.2861782983041,5.36333138965448,7.79797382681276,25.1482005100329,5.46539154846044,9.13231463351927,13.0553484152632,15.8025877977733,12.5966480166923,12.9524697442069,10.1058053945245,13.9795001685751,12.0730277225139,10.8066218262713,14.1225792745733,5.88134551134991,11.5069021664552,8.0385672305744,10.518912917338,8.29443198013464,11.0381128184275,8.04032621512017,8.084781680773,5.47918385903817,6.02884224217071,4.66550383026828,8.10095398146717,6.84967277881243,7.47180050141151,5.4443896875332,11.5577161994436,7.82282179061819,8.00177929308098,8.14579360779719,2.26645063236741,6.00958100364989,9.41552607227431,10.459679791227,4.97852523164521,10.7003818164958,8.57170462752511,12.4271978737428,4.53737880961874,9.18185888116089,8.12430547228652,12.0944898789404,4.52016150960249,8.4616403113024,78.008541371979,58.1908204880932,25.3737314641381,4.94322089701622,83.0218109967487
106.114899598292,12.7264494652771,8.61242887285361,4.01890982537134,40.4992111648109,32.6700138611686,31.2852768352188,5.86746814522656,5.68599398254534,6.80097103507187,21.6292501665232,8.35886497751402,18.1397943891677,10.6436788348397,13.8493382562324,22.8215227965877,22.3497826187915,4.96333694253267,7.92926543438658,22.4736795831489,27.8509113052974,8.69443053620981,8.65512424222034,13.0786171535067,9.85188665307566,3.2685553977734,17.3546947009603,16.8473922405613,3.10748672638877,5.86448663068844,21.4893633405939,6.60344532093518,7.23991052050065,12.1133968220316,9.78955349874456,17.9166381055952,11.6546453537367,10.3361961223369,18.3901272035224,11.1106117415721,6.82825929190462,11.4958970129279,5.22449126076841,11.6814058469366,7.40669803034603,5.68834172457071,8.2593446564166,10.3550787962797,7.22798880211916,8.37017192177887,4.63754965285586,8.54222746160672,5.21282293231161,9.14256944974491,8.27650702273752,12.7859715786216,5.67630034487427,11.5695509024021,6.29292817418901,9.71899791922449,8.26706746850457,7.16299032165824,8.40926845634233,11.222867041621,12.5361844910405,5.66236715762316,6.62773114839173,8.45299312775772,12.5139061105075,5.02024622508341,9.90984718002953,7.87054080548358,8.47412194711012,5.64167148315462,8.67632620500067,72.6849031688905,61.7764526973947,24.3365257109975,3.78934817659917,76.4278482071888
100.841446403366,14.1816826382447,11.8339413523852,10.7105281637364,41.5993946485583,39.6729739883835,22.8018236917786,9.48206993304799,7.28549310434246,7.24718078008223,20.8607833334441,9.69708135104742,16.5132673113391,8.41226893009804,12.6200562821193,31.4574916258417,22.4323472867938,18.2447599211799,4.93527760893724,23.1293607900684,29.4477068016006,9.07730886628527,10.4509550767496,13.6293195944916,11.0061260045068,3.67106153095955,16.3783000545991,10.3063033096085,4.29010849358222,8.22092808809473,24.3868643110881,4.77297089643001,6.71696358992775,16.1074632295772,18.8785234802305,11.1973778914547,13.5583946573531,5.86869122448521,15.7694780428843,6.76306130845989,7.19410596671546,14.4737083407795,6.04579989466414,12.6538928505811,10.1724474296124,5.09338298125331,4.23575346388024,13.8927970876187,8.73600812001188,5.83746178781618,4.61930348566689,7.67929856431202,6.41464303799932,6.08826274381962,5.7707954383467,14.1639832167458,8.51338380009228,13.511871178962,8.99815308047496,10.6679099992615,7.51589885588778,5.70134815766227,4.10262096518256,10.8500560414074,13.5031923216675,8.90130543234351,11.0426218074596,8.8327375304911,9.64953770787436,2.24889749873246,11.281738632367,10.8972402672979,7.10027063242812,3.57289903356606,6.52457616213157,74.0633512215176,63.661463582712,22.0492566558297,4.13801054504547,67.9812052836495
94.7289589750638,11.8779970309156,0,3.5243691861861,36.2008545733856,40.1896270712174,26.8643611735548,8.96058390972373,10.653609391201,9.37360073493031,22.2780234059961,11.7357647548824,14.9233601113609,7.57315400713927,14.7792094239292,22.1359336500799,26.4244139168244,12.1327859375454,5.66255864122714,22.3014108070333,26.5331649462942,8.5300330005125,7.37029896134365,16.869597241406,9.58441921668204,6.043114159513,10.4771559873252,21.9624088149535,7.3925280817401,6.53051918696001,21.6630508526819,3.84837968776278,4.396004575478,15.9063390976193,9.96634115559513,12.9288193676317,14.6682964302755,11.839734010068,15.8999050010733,11.0523532710318,8.55417351634617,15.2519719702215,1.84058406430583,14.623523320388,8.99248295866072,9.76655539324936,6.93748027243228,11.4256993539313,6.6746935787306,5.55256588658201,2.02803936540734,3.84264820020508,5.00462972358494,5.45799348032738,6.83934696997381,11.2863711082888,6.26928274816551,12.3213104171769,10.4522106720891,8.56976090642775,4.87241559639643,2.93851250088305,6.37465100028536,14.2426817392271,10.5793674183845,5.62851818136546,7.21400565757497,8.69446955439968,12.3483164961751,6.00366111394152,11.0321581042759,12.8454407964536,8.7502312568828,6.40365383078413,7.65205003351526,68.1251387933738,63.8770787413748,21.9999362952552,2.21029269116718,69.2198134615806
